ID;Carga;Deformação;tempo(s)
amostra3;6109,3982;1,389027;165,355142
amostra3;6109,3982;1,389027;165,683259
amostra3;6109,3982;1,389027;166,011375
amostra3;6109,3982;1,389027;166,464489
amostra3;6227,5706;1,399964;167,042599
amostra3;6227,5706;1,399964;167,370716
amostra3;6314,645;1,406474;167,808204
amostra3;6355,0724;1,411683;168,136321
amostra3;6355,0724;1,411683;168,480062
amostra3;6383,0606;1,419104;168,964425
amostra3;6383,0606;1,419104;169,323791
amostra3;6442,1468;1,426266;169,839402
amostra3;6442,1468;1,426266;170,214393
amostra3;6482,5742;1,433687;170,698755
amostra3;6482,5742;1,433687;171,058121
amostra3;6535,4408;1,437593;171,433111
amostra3;6557,2094;1,44163;171,776853
amostra3;6557,2094;1,44163;172,104969
amostra3;6588,3074;1,44801;172,433086
amostra3;6588,3074;1,44801;172,776827
amostra3;6628,7348;1,452307;173,104944
amostra3;6628,7348;1,452307;173,448685
amostra3;6628,7348;1,452307;174,042419
amostra3;6672,272;1,465978;174,698653
amostra3;6672,272;1,465978;175,214264
amostra3;6765,566;1,474311;175,651753
amostra3;6765,566;1,474311;175,97987
amostra3;6812,213;1,481212;176,448608
amostra3;6812,213;1,481212;176,792349
amostra3;6852,6404;1,488113;177,245462
amostra3;6852,6404;1,488113;177,573579
amostra3;6852,6404;1,488113;177,964194
amostra3;6911,7266;1,496446;178,292311
amostra3;6961,4834;1,499962;178,7298
amostra3;6961,4834;1,499962;179,073541
amostra3;6961,4834;1,499962;179,47978
amostra3;7001,9108;1,510118;179,901645
amostra3;7001,9108;1,510118;180,292265
amostra3;7001,9108;1,510118;180,69851
amostra3;7054,7774;1,517539;181,042255
amostra3;7116,9734;1,525873;181,83912
amostra3;7116,9734;1,525873;182,182866
amostra3;7172,9498;1,53069;182,573486
amostra3;7200,938;1,535378;182,932856
amostra3;7200,938;1,535378;183,260977
amostra3;7225,8164;1,539414;183,604722
amostra3;7256,9144;1,543711;183,932843
amostra3;7256,9144;1,543711;184,260964
amostra3;7256,9144;1,543711;184,63596
amostra3;7256,9144;1,543711;185,104703
amostra3;7297,3418;1,55543;185,526573
amostra3;7356,428;1,56181;186,073441
amostra3;7356,428;1,56181;186,417187
amostra3;7356,428;1,56181;186,854681
amostra3;7399,9652;1,570403;187,245301
amostra3;7399,9652;1,570403;187,526547
amostra3;7452,8318;1,5747;187,885918
amostra3;7499,4788;1,579908;188,260913
amostra3;7499,4788;1,579908;188,760907
amostra3;7530,5768;1,588111;189,464023
amostra3;7577,2238;1,591757;189,807768
amostra3;7577,2238;1,591757;190,135889
amostra3;7598,9924;1,596575;190,479635
amostra3;7598,9924;1,596575;190,807755
amostra3;7630,0904;1,601913;191,198375
amostra3;7667,408;1,607903;191,760868
amostra3;7667,408;1,607903;192,104614
amostra3;7667,408;1,607903;192,667107
amostra3;7704,7256;1,620272;193,120226
amostra3;7704,7256;1,620272;193,479596
amostra3;7776,251;1,627955;194,120213
amostra3;7776,251;1,627955;194,495208
amostra3;7829,1176;1,632512;194,854578
amostra3;7853,996;1,638892;195,323323
amostra3;7853,996;1,638892;195,651443
amostra3;7891,3136;1,643319;195,979564
amostra3;7891,3136;1,643319;196,370184
amostra3;7922,4116;1,65022;196,792054
amostra3;7969,0586;1,655949;197,52642
amostra3;7969,0586;1,655949;197,932664
amostra3;8012,5958;1,663371;198,463907
amostra3;8059,2428;1,668188;198,948276
amostra3;8059,2428;1,668188;199,432645
amostra3;8059,2428;1,668188;199,776391
amostra3;8102,78;1,677954;200,120136
amostra3;8102,78;1,677954;200,448257
amostra3;8146,3172;1,683683;200,885751
amostra3;8146,3172;1,683683;201,213872
amostra3;8186,7446;1,692016;201,745115
amostra3;8186,7446;1,692016;202,073236
amostra3;8230,2818;1,698136;202,479481
amostra3;8230,2818;1,698136;202,807602
amostra3;8261,3798;1,702172;203,135723
amostra3;8286,2582;1,70699;203,604466
amostra3;8286,2582;1,70699;203,932588
amostra3;8332,9052;1,714282;204,432581
amostra3;8332,9052;1,714282;205,057573
amostra3;8332,9052;1,714282;205,588816
amostra3;8373,3326;1,727693;205,995061
amostra3;8373,3326;1,727693;206,338807
amostra3;8438,6384;1,734464;206,87005
amostra3;8438,6384;1,734464;207,245045
amostra3;8438,6384;1,734464;207,838788
amostra3;8479,0658;1,747484;208,43253
amostra3;8479,0658;1,747484;208,948148
amostra3;8566,1402;1,753995;209,276269
amostra3;8566,1402;1,753995;209,620015
amostra3;8594,1284;1,763109;210,307506
amostra3;8594,1284;1,763109;210,635627
amostra3;8643,8852;1,770661;211,291868
amostra3;8684,3126;1,773526;211,682488
amostra3;8684,3126;1,773526;212,026234
amostra3;8706,0812;1,779776;212,354355
amostra3;8706,0812;1,779776;212,682476
amostra3;8706,0812;1,779776;213,026221
amostra3;8755,838;1,791494;213,729337
amostra3;8755,838;1,791494;214,057458
amostra3;8755,838;1,791494;214,401204
amostra3;8811,8144;1,799046;214,729324
amostra3;8839,8026;1,804254;215,166819
amostra3;8839,8026;1,804254;215,526189
amostra3;8883,3398;1,809463;215,916809
amostra3;8883,3398;1,809463;216,198055
amostra3;8905,1084;1,814411;216,526176
amostra3;8929,9868;1,817796;216,916796
amostra3;8948,6456;1,823395;217,682411
amostra3;8948,6456;1,823395;218,010532
amostra3;8948,6456;1,823395;218,354278
amostra3;8979,7436;1,832379;218,682399
amostra3;9020,171;1,837067;219,182392
amostra3;9020,171;1,837067;219,510513
amostra3;9020,171;1,837067;219,916758
amostra3;9020,171;1,837067;220,526125
amostra3;9045,0494;1,849957;220,916745
amostra3;9045,0494;1,849957;221,510488
amostra3;9113,465;1,857769;221,854233
amostra3;9144,563;1,862196;222,182354
amostra3;9169,4414;1,865321;222,572974
amostra3;9169,4414;1,865321;222,901094
amostra3;9169,4414;1,865321;223,322964
amostra3;9188,1002;1,875217;223,901082
amostra3;9188,1002;1,875217;224,338576
amostra3;9188,1002;1,875217;224,713572
amostra3;9253,406;1,885894;225,041692
amostra3;9253,406;1,885894;225,369813
amostra3;9281,3942;1,892144;225,776058
amostra3;9281,3942;1,892144;226,104178
amostra3;9312,4922;1,897613;226,4323
amostra3;9312,4922;1,897613;226,885418
amostra3;9343,5902;1,903212;227,21354
amostra3;9343,5902;1,903212;227,682283
amostra3;9374,6882;1,910373;228,010404
amostra3;9374,6882;1,910373;228,401024
amostra3;9396,4568;1,918836;229,041641
amostra3;9396,4568;1,918836;229,479136
amostra3;9436,8842;1,924565;229,838506
amostra3;9436,8842;1,924565;230,197876
amostra3;9461,7626;1,93355;230,775994
amostra3;9461,7626;1,93355;231,135364
amostra3;9461,7626;1,93355;231,619733
amostra3;9505,2998;1,941883;231,963479
amostra3;9530,1782;1,947221;232,307224
amostra3;9530,1782;1,947221;232,807218
amostra3;9555,0566;1,953341;233,135339
amostra3;9555,0566;1,953341;233,463459
amostra3;9555,0566;1,953341;233,916579
amostra3;9598,5938;1,961935;234,275949
amostra3;9598,5938;1,961935;234,744693
amostra3;9626,582;1,969226;235,119688
amostra3;9626,582;1,969226;235,447809
amostra3;9645,2408;1,973784;235,77593
amostra3;9660,7898;1,977299;236,119676
amostra3;9660,7898;1,977299;236,447796
amostra3;9673,229;1,984851;236,963415
amostra3;9673,229;1,984851;237,291535
amostra3;9698,1074;1,989408;237,650906
amostra3;9716,7662;1,993966;238,182149
amostra3;9716,7662;1,993966;238,572769
amostra3;9747,8642;2,000085;238,90089
;0;0;0
