ID;Carga;Deformação;tempo(s)
amostra4;35,9588;0,571864;68,342438
amostra4;35,9588;0,571864;68,686181
amostra4;32,849;0,578374;69,0143
amostra4;32,849;0,578374;69,342419
amostra4;32,849;0,584234;69,686162
amostra4;32,849;0,584234;70,014281
amostra4;32,849;0,589702;70,342399
amostra4;32,849;0,589702;70,686143
amostra4;35,9588;0,595301;71,014261
amostra4;35,9588;0,595301;71,34238
amostra4;35,9588;0,6009;71,686123
amostra4;35,9588;0,6009;72,014242
amostra4;35,9588;0,6009;72,342361
amostra4;32,849;0,608452;72,67048
amostra4;32,849;0,608452;73,014223
amostra4;35,9588;0,614702;73,342342
amostra4;35,9588;0,614702;73,67046
amostra4;35,9588;0,614702;74,014204
amostra4;35,9588;0,622254;74,342322
amostra4;35,9588;0,622254;74,670441
amostra4;35,9588;0,629675;75,014184
amostra4;35,9588;0,629675;75,342303
amostra4;35,9588;0,629675;75,670422
amostra4;32,849;0,636707;76,014165
amostra4;32,849;0,636707;76,342284
amostra4;32,849;0,636707;76,670403
amostra4;32,849;0,644258;77,014146
amostra4;32,849;0,644258;77,342265
amostra4;32,849;0,650769;77,670383
amostra4;32,849;0,650769;78,014127
amostra4;32,849;0,650769;78,342246
amostra4;32,849;0,6578;78,670364
amostra4;32,849;0,6578;79,014108
amostra4;32,849;0,664831;79,342227
amostra4;32,849;0,664831;79,670345
amostra4;32,849;0,669779;80,014089
amostra4;32,849;0,669779;80,342207
amostra4;32,849;0,675898;80,670326
amostra4;32,849;0,675898;81,01407
amostra4;32,849;0,675898;81,342188
amostra4;32,849;0,683581;81,670307
amostra4;32,849;0,683581;82,01405
amostra4;32,849;0,683581;82,342169
amostra4;32,849;0,691393;82,670288
amostra4;32,849;0,691393;83,014031
amostra4;32,849;0,691393;83,34215
amostra4;32,849;0,699856;83,670269
amostra4;32,849;0,699856;84,014012
amostra4;32,849;0,706627;84,342131
amostra4;32,849;0,706627;84,670249
amostra4;32,849;0,706627;85,013993
amostra4;32,849;0,714179;85,342111
amostra4;32,849;0,714179;85,67023
amostra4;32,849;0,714179;86,013973
amostra4;35,9588;0,722642;86,342092
amostra4;35,9588;0,722642;86,670211
amostra4;35,9588;0,722642;87,013954
amostra4;32,849;0,731106;87,342073
amostra4;32,849;0,731106;87,670192
amostra4;35,9588;0,736314;88,013935
amostra4;35,9588;0,736314;88,342054
amostra4;35,9588;0,736314;88,685797
amostra4;35,9588;0,743866;89,013916
amostra4;35,9588;0,743866;89,342034
amostra4;35,9588;0,751027;89,685778
amostra4;35,9588;0,751027;90,013896
amostra4;35,9588;0,751027;90,342015
amostra4;32,849;0,757798;90,685759
amostra4;32,849;0,757798;91,013877
amostra4;35,9588;0,764438;91,341996
amostra4;35,9588;0,764438;91,68574
amostra4;35,9588;0,770819;92,013858
amostra4;35,9588;0,770819;92,341977
amostra4;35,9588;0,770819;92,68572
amostra4;32,849;0,77811;93,013839
amostra4;32,849;0,77811;93,341958
amostra4;35,9588;0,783969;93,685701
amostra4;35,9588;0,783969;94,01382
amostra4;35,9588;0,783969;94,341938
amostra4;35,9588;0,791131;94,685682
amostra4;35,9588;0,791131;95,013801
amostra4;35,9588;0,798032;95,341919
amostra4;35,9588;0,798032;95,685663
amostra4;35,9588;0,798032;96,013782
amostra4;35,9588;0,805583;96,3419
amostra4;35,9588;0,805583;96,685644
amostra4;35,9588;0,805583;97,013762
amostra4;35,9588;0,813266;97,341881
amostra4;35,9588;0,813266;97,685624
amostra4;35,9588;0,820948;98,013743
amostra4;35,9588;0,820948;98,341862
amostra4;35,9588;0,820948;98,685605
amostra4;35,9588;0,82837;99,013724
amostra4;35,9588;0,82837;99,341843
amostra4;32,849;0,83475;99,685586
amostra4;32,849;0,83475;100,013705
amostra4;32,849;0,83475;100,341823
amostra4;32,849;0,842041;100,685567
amostra4;32,849;0,842041;101,013685
amostra4;35,9588;0,84764;101,341804
amostra4;35,9588;0,84764;101,685547
amostra4;35,9588;0,853629;102,013666
amostra4;35,9588;0,853629;102,341785
amostra4;35,9588;0,853629;102,685528
amostra4;35,9588;0,862483;103,013647
amostra4;35,9588;0,862483;103,341766
amostra4;35,9588;0,862483;103,685509
amostra4;39,0686;0,869775;104,013628
amostra4;39,0686;0,869775;104,341746
amostra4;42,1784;0,876025;104,68549
amostra4;42,1784;0,876025;105,013608
amostra4;42,1784;0,876025;105,341727
amostra4;39,0686;0,883707;105,685471
amostra4;39,0686;0,883707;106,013589
amostra4;42,1784;0,890347;106,341708
amostra4;42,1784;0,890347;106,669827
amostra4;42,1784;0,890347;107,01357
amostra4;45,2882;0,89803;107,341689
amostra4;45,2882;0,89803;107,669807
amostra4;45,2882;0,89803;108,013551
amostra4;45,2882;0,905582;108,34167
amostra4;45,2882;0,905582;108,669788
amostra4;45,2882;0,911831;109,013532
amostra4;45,2882;0,911831;109,34165
amostra4;48,398;0,918602;109,669769
amostra4;48,398;0,918602;110,013513
amostra4;48,398;0,918602;110,341631
amostra4;54,6176;0,925894;110,66975
amostra4;54,6176;0,925894;111,013494
amostra4;54,6176;0,925894;111,341612
amostra4;54,6176;0,933055;111,669731
amostra4;54,6176;0,933055;112,013474
amostra4;54,6176;0,939956;112,341593
amostra4;54,6176;0,939956;112,669712
amostra4;54,6176;0,939956;113,013455
amostra4;57,7274;0,947768;113,341574
amostra4;57,7274;0,947768;113,669693
amostra4;60,8372;0,953628;114,013436
amostra4;60,8372;0,953628;114,341555
amostra4;60,8372;0,953628;114,669673
amostra4;63,947;0,961049;115,013417
amostra4;63,947;0,961049;115,341535
amostra4;63,947;0,961049;115,669654
amostra4;67,0568;0,968601;116,013397
amostra4;67,0568;0,968601;116,341516
amostra4;70,1666;0,975242;116,685259
amostra4;70,1666;0,975242;117,013378
amostra4;73,2764;0,981361;117,341497
amostra4;73,2764;0,981361;117,669616
amostra4;79,496;0,98683;118,013359
amostra4;79,496;0,98683;118,341478
amostra4;79,496;0,98683;118,669596
amostra4;79,496;0,993861;119,01334
amostra4;79,496;0,993861;119,341458
amostra4;85,7156;1,000502;119,685202
amostra4;85,7156;1,000502;120,01332
amostra4;91,9352;1,007403;120,341439
amostra4;91,9352;1,007403;120,669558
amostra4;91,9352;1,007403;121,013301
amostra4;95,045;1,014303;121,34142
amostra4;95,045;1,014303;121,685163
amostra4;98,1548;1,020293;122,013282
amostra4;98,1548;1,020293;122,341401
amostra4;98,1548;1,020293;122,685144
amostra4;104,3744;1,026803;123,013263
amostra4;104,3744;1,026803;123,341382
amostra4;110,594;1,033704;123,685125
amostra4;110,594;1,033704;124,013244
amostra4;113,7038;1,039433;124,341362
amostra4;113,7038;1,039433;124,685106
amostra4;113,7038;1,039433;125,013225
amostra4;116,8136;1,046855;125,341343
amostra4;116,8136;1,046855;125,685087
amostra4;126,143;1,053365;126,013206
amostra4;126,143;1,053365;126,341324
amostra4;129,2528;1,059745;126,685068
amostra4;129,2528;1,059745;127,013186
amostra4;129,2528;1,059745;127,341305
amostra4;138,5822;1,067037;127,685048
amostra4;138,5822;1,067037;128,013167
amostra4;138,5822;1,067037;128,341286
amostra4;144,8018;1,074459;128,685029
amostra4;144,8018;1,074459;129,013148
amostra4;147,9116;1,08149;129,341267
amostra4;147,9116;1,08149;129,68501
amostra4;147,9116;1,08149;130,013129
amostra4;157,241;1,088651;130,341248
amostra4;157,241;1,088651;130,684991
amostra4;163,4606;1,095422;131,013109
amostra4;163,4606;1,095422;131,341228
amostra4;166,5704;1,10063;131,684971
amostra4;166,5704;1,10063;132,01309
amostra4;172,79;1,10675;132,341209
amostra4;172,79;1,10675;132,684952
amostra4;172,79;1,10675;133,013071
amostra4;182,1194;1,114041;133,34119
amostra4;182,1194;1,114041;133,684933
amostra4;182,1194;1,114041;134,013052
amostra4;191,4488;1,122504;134,34117
amostra4;191,4488;1,122504;134,684914
amostra4;191,4488;1,122504;135,013032
amostra4;197,6684;1,129666;135,341151
amostra4;197,6684;1,129666;135,684895
amostra4;206,9978;1,137739;136,013013
amostra4;206,9978;1,137739;136,341132
amostra4;206,9978;1,137739;136,684875
amostra4;216,3272;1,14516;137,012994
amostra4;216,3272;1,14516;137,341113
amostra4;216,3272;1,14516;137,684856
amostra4;225,6566;1,152452;138,012975
amostra4;225,6566;1,152452;138,341094
amostra4;234,986;1,159613;138,684837
amostra4;234,986;1,159613;139,012956
amostra4;234,986;1,159613;139,341074
amostra4;241,2056;1,167035;139,684818
amostra4;241,2056;1,167035;140,012937
amostra4;241,2056;1,167035;140,341055
amostra4;253,6448;1,174457;140,684799
amostra4;253,6448;1,174457;141,012918
amostra4;259,8644;1,181097;141,341036
amostra4;259,8644;1,181097;141,68478
amostra4;259,8644;1,181097;142,012898
amostra4;269,1938;1,188389;142,341017
amostra4;269,1938;1,188389;142,68476
amostra4;278,5232;1,194899;143,012879
amostra4;278,5232;1,194899;143,340998
amostra4;278,5232;1,194899;143,684741
amostra4;290,9624;1,20219;144,01286
amostra4;290,9624;1,20219;144,340979
amostra4;297,182;1,208961;144,684722
amostra4;297,182;1,208961;145,012841
amostra4;297,182;1,208961;145,34096
amostra4;309,6212;1,216643;145,684703
amostra4;309,6212;1,216643;146,012821
amostra4;309,6212;1,216643;146,34094
amostra4;322,0604;1,224456;146,684683
amostra4;322,0604;1,224456;147,012802
amostra4;331,3898;1,232138;147,340921
amostra4;331,3898;1,232138;147,684664
amostra4;331,3898;1,232138;148,012783
amostra4;340,7192;1,239169;148,340902
amostra4;340,7192;1,239169;148,684645
amostra4;353,1584;1,24594;149,012764
amostra4;353,1584;1,24594;149,340882
amostra4;353,1584;1,24594;149,684626
amostra4;362,4878;1,253752;150,012744
amostra4;362,4878;1,253752;150,340863
amostra4;362,4878;1,253752;150,684607
amostra4;374,927;1,260523;151,012725
amostra4;374,927;1,260523;151,340844
amostra4;384,2564;1,267163;151,684587
amostra4;384,2564;1,267163;152,012706
amostra4;384,2564;1,267163;152,340825
amostra4;396,6956;1,274455;152,684568
amostra4;396,6956;1,274455;153,012687
amostra4;406,025;1,281225;153,340806
amostra4;406,025;1,281225;153,684549
amostra4;406,025;1,281225;154,012668
amostra4;418,4642;1,288777;154,340786
amostra4;418,4642;1,288777;154,68453
amostra4;430,9034;1,296329;155,012649
amostra4;430,9034;1,296329;155,340767
amostra4;430,9034;1,296329;155,684511
amostra4;443,3426;1,303751;156,01263
amostra4;443,3426;1,303751;156,340748
amostra4;443,3426;1,303751;156,684492
amostra4;458,8916;1,311173;157,01261
amostra4;458,8916;1,311173;157,340729
amostra4;458,8916;1,311173;157,684472
amostra4;471,3308;1,318855;158,012591
amostra4;471,3308;1,318855;158,34071
amostra4;483,77;1,326277;158,684453
amostra4;483,77;1,326277;159,012572
amostra4;483,77;1,326277;159,340691
amostra4;499,319;1,333568;159,684434
amostra4;499,319;1,333568;160,012553
amostra4;499,319;1,333568;160,340672
amostra4;511,7582;1,34086;160,684415
amostra4;511,7582;1,34086;161,012533
amostra4;527,3072;1,348021;161,340652
amostra4;527,3072;1,348021;161,684395
amostra4;527,3072;1,348021;162,012514
amostra4;539,7464;1,355833;162,340633
amostra4;539,7464;1,355833;162,684376
amostra4;555,2954;1,362213;163,012495
amostra4;555,2954;1,362213;163,340614
amostra4;555,2954;1,362213;163,684357
amostra4;570,8444;1,369765;164,012476
amostra4;570,8444;1,369765;164,340594
amostra4;580,1738;1,375364;164,684338
amostra4;580,1738;1,375364;165,012456
amostra4;592,613;1,381354;165,340575
amostra4;592,613;1,381354;165,684319
amostra4;592,613;1,381354;166,012437
amostra4;608,162;1,387994;166,340556
amostra4;608,162;1,387994;166,684299
amostra4;623,711;1,395546;167,012418
amostra4;623,711;1,395546;167,340537
amostra4;636,1502;1,400754;167,68428
amostra4;636,1502;1,400754;168,012399
amostra4;645,4796;1,406353;168,340518
amostra4;645,4796;1,406353;168,668636
amostra4;661,0286;1,413254;169,01238
amostra4;661,0286;1,413254;169,340498
amostra4;661,0286;1,413254;169,668617
amostra4;676,5776;1,420285;170,012361
amostra4;676,5776;1,420285;170,340479
amostra4;689,0168;1,425754;170,668598
amostra4;689,0168;1,425754;171,012341
amostra4;689,0168;1,425754;171,34046
amostra4;704,5658;1,433306;171,668579
amostra4;704,5658;1,433306;172,012322
amostra4;717,005;1,440467;172,340441
amostra4;717,005;1,440467;172,66856
amostra4;717,005;1,440467;173,012303
amostra4;732,554;1,447628;173,340422
amostra4;732,554;1,447628;173,66854
amostra4;732,554;1,447628;174,012284
amostra4;748,103;1,45466;174,340403
amostra4;748,103;1,45466;174,668521
amostra4;763,652;1,46143;175,012265
amostra4;763,652;1,46143;175,340384
amostra4;779,201;1,468592;175,668502
amostra4;779,201;1,468592;176,012246
amostra4;779,201;1,468592;176,340364
amostra4;794,75;1,475362;176,668483
amostra4;794,75;1,475362;177,012226
amostra4;810,299;1,481352;177,340345
amostra4;810,299;1,481352;177,668464
amostra4;810,299;1,481352;178,012207
amostra4;828,9578;1,488773;178,340326
amostra4;828,9578;1,488773;178,668445
amostra4;847,6166;1,495544;179,012188
amostra4;847,6166;1,495544;179,340307
amostra4;847,6166;1,495544;179,668425
amostra4;872,495;1,503096;180,012168
amostra4;872,495;1,503096;180,340287
amostra4;897,3734;1,510518;180,668406
amostra4;897,3734;1,510518;181,012149
amostra4;897,3734;1,510518;181,340268
amostra4;919,142;1,517679;181,684011
amostra4;919,142;1,517679;182,01213
amostra4;919,142;1,517679;182,340249
amostra4;947,1302;1,524971;182,683992
amostra4;947,1302;1,524971;183,012111
amostra4;947,1302;1,524971;183,34023
amostra4;972,0086;1,532523;183,683973
amostra4;972,0086;1,532523;184,012092
amostra4;1003,1066;1,540075;184,34021
amostra4;1003,1066;1,540075;184,683954
amostra4;1003,1066;1,540075;185,012073
amostra4;1031,0948;1,547496;185,340191
amostra4;1031,0948;1,547496;185,683935
amostra4;1031,0948;1,547496;186,012053
amostra4;1062,1928;1,555178;186,340172
amostra4;1062,1928;1,555178;186,683916
amostra4;1062,1928;1,555178;187,012034
amostra4;1096,4006;1,563642;187,340153
amostra4;1096,4006;1,563642;187,683897
amostra4;1121,279;1,570152;188,012015
amostra4;1121,279;1,570152;188,340134
amostra4;1121,279;1,570152;188,683877
amostra4;1155,4868;1,577834;189,011996
amostra4;1155,4868;1,577834;189,340115
amostra4;1177,2554;1,583954;189,683858
amostra4;1177,2554;1,583954;190,011977
amostra4;1177,2554;1,583954;190,340096
amostra4;1214,573;1,591897;190,683839
amostra4;1214,573;1,591897;191,011958
amostra4;1242,5612;1,597886;191,340076
amostra4;1242,5612;1,597886;191,683819
amostra4;1270,5494;1,603615;192,011938
amostra4;1270,5494;1,603615;192,340057
amostra4;1270,5494;1,603615;192,6838
amostra4;1304,7572;1,611167;193,011919
amostra4;1304,7572;1,611167;193,340038
amostra4;1338,965;1,617807;193,683781
amostra4;1338,965;1,617807;194,0119
amostra4;1338,965;1,617807;194,340019
amostra4;1373,1728;1,625229;194,683762
amostra4;1373,1728;1,625229;195,01188
amostra4;1404,2708;1,631088;195,339999
amostra4;1404,2708;1,631088;195,683743
amostra4;1404,2708;1,631088;196,011861
amostra4;1444,6982;1,638901;196,33998
amostra4;1444,6982;1,638901;196,683723
amostra4;1475,7962;1,645281;197,011842
amostra4;1475,7962;1,645281;197,339961
amostra4;1475,7962;1,645281;197,683704
amostra4;1516,2236;1,653093;198,011823
amostra4;1516,2236;1,653093;198,339942
amostra4;1550,4314;1,659864;198,66806
amostra4;1550,4314;1,659864;199,011804
amostra4;1550,4314;1,659864;199,339922
amostra4;1590,8588;1,667025;199,683666
amostra4;1590,8588;1,667025;200,011785
amostra4;1618,847;1,672494;200,339903
amostra4;1618,847;1,672494;200,683647
amostra4;1653,0548;1,678614;201,011765
amostra4;1653,0548;1,678614;201,339884
amostra4;1681,043;1,683952;201,683628
amostra4;1681,043;1,683952;202,011746
amostra4;1712,141;1,689681;202,339865
amostra4;1712,141;1,689681;202,683609
amostra4;1743,239;1,69502;203,011727
amostra4;1743,239;1,69502;203,339846
amostra4;1743,239;1,69502;203,683589
amostra4;1780,5566;1,702441;204,011708
amostra4;1780,5566;1,702441;204,339827
amostra4;1817,8742;1,708561;204,68357
amostra4;1817,8742;1,708561;205,011689
amostra4;1858,3016;1,715592;205,339808
amostra4;1858,3016;1,715592;205,683551
amostra4;1858,3016;1,715592;206,01167
amostra4;1898,729;1,722884;206,339788
amostra4;1898,729;1,722884;206,683531
amostra4;1898,729;1,722884;207,01165
amostra4;1945,376;1,730175;207,339769
amostra4;1945,376;1,730175;207,683512
amostra4;1945,376;1,730175;208,011631
amostra4;1995,1328;1,738769;208,33975
amostra4;1995,1328;1,738769;208,683493
amostra4;2038,67;1,745539;209,011612
amostra4;2038,67;1,745539;209,339731
amostra4;2038,67;1,745539;209,683474
amostra4;2079,0974;1,753091;210,011592
amostra4;2079,0974;1,753091;210,339711
amostra4;2079,0974;1,753091;210,683455
amostra4;2131,964;1,761425;211,011573
amostra4;2131,964;1,761425;211,339692
amostra4;2175,5012;1,768586;211,683435
amostra4;2175,5012;1,768586;212,011554
amostra4;2175,5012;1,768586;212,339673
amostra4;2219,0384;1,775747;212,683416
amostra4;2219,0384;1,775747;213,011535
amostra4;2219,0384;1,775747;213,339653
amostra4;2271,905;1,784211;213,683397
amostra4;2271,905;1,784211;214,011516
amostra4;2271,905;1,784211;214,339634
amostra4;2315,4422;1,791502;214,683378
amostra4;2315,4422;1,791502;215,011497
amostra4;2315,4422;1,791502;215,339615
amostra4;2371,4186;1,799965;215,683359
amostra4;2371,4186;1,799965;216,011477
amostra4;2371,4186;1,799965;216,339596
amostra4;2418,0656;1,807778;216,68334
amostra4;2418,0656;1,807778;217,011461
amostra4;2418,0656;1,807778;217,339581
amostra4;2470,9322;1,81533;217,683327
amostra4;2470,9322;1,81533;218,011448
amostra4;2517,5792;1,823403;218,339569
amostra4;2517,5792;1,823403;218,683314
amostra4;2517,5792;1,823403;219,011435
amostra4;2567,336;1,830955;219,339556
amostra4;2567,336;1,830955;219,683301
amostra4;2567,336;1,830955;220,011422
amostra4;2613,983;1,838376;220,339543
amostra4;2613,983;1,838376;220,683289
amostra4;2666,8496;1,846059;221,011409
amostra4;2666,8496;1,846059;221,33953
amostra4;2666,8496;1,846059;221,683276
amostra4;2713,4966;1,85335;222,011396
amostra4;2713,4966;1,85335;222,339518
amostra4;2713,4966;1,85335;222,683263
amostra4;2763,2534;1,861032;223,011384
amostra4;2763,2534;1,861032;223,339505
amostra4;2809,9004;1,868194;223,68325
amostra4;2809,9004;1,868194;224,011371
amostra4;2809,9004;1,868194;224,339492
amostra4;2859,6572;1,875876;224,683238
amostra4;2859,6572;1,875876;225,011358
amostra4;2859,6572;1,875876;225,339479
amostra4;2906,3042;1,882777;225,683225
amostra4;2906,3042;1,882777;226,011345
amostra4;2952,9512;1,890199;226,339466
amostra4;2952,9512;1,890199;226,683212
amostra4;2952,9512;1,890199;227,011333
amostra4;3002,708;1,89749;227,339453
amostra4;3002,708;1,89749;227,667574
amostra4;3002,708;1,89749;228,01132
amostra4;3049,355;1,904912;228,339441
amostra4;3049,355;1,904912;228,683186
amostra4;3099,1118;1,912073;229,011307
amostra4;3099,1118;1,912073;229,339428
amostra4;3099,1118;1,912073;229,667549
amostra4;3148,8686;1,919495;230,011294
amostra4;3148,8686;1,919495;230,339415
amostra4;3148,8686;1,919495;230,667536
amostra4;3198,6254;1,927177;231,011281
amostra4;3198,6254;1,927177;231,339402
amostra4;3239,0528;1,933818;231,667523
amostra4;3239,0528;1,933818;232,011269
amostra4;3239,0528;1,933818;232,339389
amostra4;3291,9194;1,94124;232,66751
amostra4;3291,9194;1,94124;233,011256
amostra4;3291,9194;1,94124;233,339376
amostra4;3347,8958;1,949963;233,667498
amostra4;3347,8958;1,949963;234,011243
amostra4;3394,5428;1,956864;234,339364
amostra4;3394,5428;1,956864;234,667485
