ID;Carga;Deformação;tempo(s)
carga_pesada;32,849;0,249995;30,655661
carga_pesada;32,849;0,257547;30,98378
carga_pesada;32,849;0,257547;31,327523
carga_pesada;32,849;0,263927;31,655642
carga_pesada;32,849;0,263927;31,983761
carga_pesada;32,849;0,270568;32,327504
carga_pesada;32,849;0,270568;32,655623
carga_pesada;32,849;0,270568;32,983742
carga_pesada;32,849;0,277729;33,327485
carga_pesada;32,849;0,277729;33,655604
carga_pesada;32,849;0,283979;33,983722
carga_pesada;32,849;0,283979;34,327466
carga_pesada;32,849;0,288797;34,655584
carga_pesada;32,849;0,288797;34,983703
carga_pesada;32,849;0,288797;35,327446
carga_pesada;32,849;0,296348;35,655565
carga_pesada;32,849;0,296348;35,983684
carga_pesada;32,849;0,302989;36,327427
carga_pesada;32,849;0,302989;36,655546
carga_pesada;32,849;0,308848;36,983665
carga_pesada;32,849;0,308848;37,327408
carga_pesada;32,849;0,308848;37,655527
carga_pesada;32,849;0,3164;37,983645
carga_pesada;32,849;0,3164;38,327389
carga_pesada;32,849;0,563921;67,654951
carga_pesada;32,849;0,563921;67,983069
carga_pesada;32,849;0,569651;68,326813
carga_pesada;32,849;0,569651;68,654932
carga_pesada;32,849;0,576161;68,98305
carga_pesada;32,849;0,576161;69,326794
carga_pesada;32,849;0,576161;69,654912
carga_pesada;32,849;0,583452;69,983031
carga_pesada;32,849;0,583452;70,31115
carga_pesada;32,849;0,589832;70,654893
carga_pesada;32,849;0,589832;70,983012
carga_pesada;32,849;0,589832;71,311131
carga_pesada;32,849;0,597124;71,654874
carga_pesada;32,849;0,597124;71,982993
carga_pesada;32,849;0,602983;72,311111
carga_pesada;32,849;0,602983;72,654855
carga_pesada;32,849;0,608842;72,982974
carga_pesada;32,849;0,608842;73,311092
carga_pesada;32,849;0,615483;73,654836
carga_pesada;32,849;0,615483;73,982955
carga_pesada;32,849;0,615483;74,311073
carga_pesada;32,849;0,622644;74,654817
carga_pesada;32,849;0,622644;74,982935
carga_pesada;32,849;0,629415;75,311054
carga_pesada;32,849;0,629415;75,654798
carga_pesada;32,849;0,629415;75,982916
carga_pesada;32,849;0,636055;76,311035
carga_pesada;32,849;0,636055;76,654778
carga_pesada;32,849;0,642175;76,982897
carga_pesada;32,849;0,397779;48,311573
carga_pesada;32,849;0,40468;48,655316
carga_pesada;32,849;0,40468;48,983434
carga_pesada;32,849;0,41106;49,311553
carga_pesada;32,849;0,41106;49,655296
carga_pesada;32,849;0,41106;49,983415
carga_pesada;32,849;0,419002;50,311534
carga_pesada;32,849;0,419002;50,655277
carga_pesada;32,849;0,425513;50,983396
carga_pesada;32,849;0,425513;51,311515
carga_pesada;32,849;0,425513;51,655258
carga_pesada;32,849;0,431893;51,983377
carga_pesada;32,849;0,431893;52,311495
carga_pesada;32,849;0,431893;52,655239
carga_pesada;32,849;0,441398;52,983357
carga_pesada;32,849;0,441398;53,327101
carga_pesada;32,849;0,447257;53,65522
carga_pesada;32,849;0,447257;53,983338
carga_pesada;32,849;0,453247;54,311457
carga_pesada;32,849;0,453247;54,6552
carga_pesada;29,7392;0,458845;54,983319
carga_pesada;29,7392;0,458845;55,311438
carga_pesada;32,849;0,465486;55,655181
carga_pesada;32,849;0,465486;55,9833
carga_pesada;32,849;0,465486;56,311419
carga_pesada;32,849;0,472257;56,655162
carga_pesada;32,849;0,472257;56,983281
carga_pesada;32,849;0,472257;57,327024
carga_pesada;32,849;0,479678;57,655143
carga_pesada;32,849;0,642175;77,311016
carga_pesada;32,849;0,647253;77,654759
carga_pesada;32,849;0,647253;77,982878
carga_pesada;35,9588;0,652852;78,310997
carga_pesada;35,9588;0,652852;78,65474
carga_pesada;32,849;0,658842;78,982859
carga_pesada;32,849;0,658842;79,310977
carga_pesada;32,849;0,66392;79,65472
carga_pesada;32,849;0,66392;79,982839
carga_pesada;32,849;0,669388;80,310958
carga_pesada;32,849;0,669388;80,654701
carga_pesada;32,849;0,675898;80,98282
carga_pesada;32,849;0,675898;81,310939
carga_pesada;32,849;0,675898;81,654682
carga_pesada;32,849;0,68332;81,982801
carga_pesada;32,849;0,68332;82,31092
carga_pesada;32,849;0,68944;82,654663
carga_pesada;32,849;0,68944;82,982781
carga_pesada;32,849;0,68944;83,326525
carga_pesada;32,849;0,69608;83,654644
carga_pesada;32,849;0,69608;83,982762
carga_pesada;32,849;0,702981;84,326506
carga_pesada;32,849;0,702981;84,654624
carga_pesada;32,849;0,70871;84,982743
carga_pesada;32,849;0,70871;85,326487
carga_pesada;32,849;0,70871;85,654605
carga_pesada;32,849;0,716262;85,982724
carga_pesada;32,849;0,716262;86,326468
carga_pesada;32,849;0,723293;86,654586
carga_pesada;32,849;0,723293;86,982705
carga_pesada;32,849;0,723293;87,326448
carga_pesada;32,849;0,730585;87,654567
carga_pesada;32,849;0,730585;87,982686
carga_pesada;32,849;0,736574;88,326429
carga_pesada;32,849;0,736574;88,654548
carga_pesada;32,849;0,742824;88,982666
carga_pesada;32,849;0,742824;89,32641
carga_pesada;32,849;0,742824;89,654529
carga_pesada;32,849;0,749855;89,982647
carga_pesada;32,849;0,749855;90,326391
carga_pesada;32,849;0,755454;90,65451
carga_pesada;32,849;0,755454;90,982628
carga_pesada;32,849;0,761053;91,326371
carga_pesada;32,849;0,761053;91,65449
carga_pesada;32,849;0,767173;91,982609
carga_pesada;32,849;0,767173;92,326352
carga_pesada;32,849;0,772511;92,654471
carga_pesada;32,849;0,772511;92,98259
carga_pesada;32,849;0,77798;93,326333
carga_pesada;32,849;0,77798;93,654452
carga_pesada;32,849;0,785011;93,982571
carga_pesada;32,849;0,785011;94,326314
carga_pesada;32,849;0,785011;94,654432
carga_pesada;32,849;0,791782;94,982551
carga_pesada;32,849;0,791782;95,326294
carga_pesada;32,849;0,79712;95,654413
carga_pesada;32,849;0,79712;95,982532
carga_pesada;32,849;0,802979;96,326275
carga_pesada;32,849;0,802979;96,654394
carga_pesada;32,849;0,802979;96,982513
carga_pesada;32,849;0,810271;97,326256
