ID;Carga;Deformação;tempo(s)
teste_real;26,6294;0,314836;36,936554
teste_real;26,6294;0,318872;37,29592
teste_real;26,6294;0,318872;37,639662
teste_real;26,6294;0,318872;38,030277
teste_real;26,6294;0,326424;38,358393
teste_real;26,6294;0,326424;38,68651
teste_real;26,6294;0,326424;39,358367
teste_real;26,6294;0,339444;39,795856
teste_real;26,6294;0,339444;40,217721
teste_real;26,6294;0,339444;40,639585
teste_real;26,6294;0,34947;40,967701
teste_real;26,6294;0,34947;41,295818
teste_real;26,6294;0,35559;41,686433
teste_real;26,6294;0,35559;42,092672
teste_real;26,6294;0,363142;42,686408
teste_real;26,6294;0,363142;43,061398
teste_real;26,6294;0,363142;43,702006
teste_real;26,6294;0,363142;43,998874
teste_real;26,6294;0,378766;44,53011
teste_real;26,6294;0,378766;44,858227
teste_real;26,6294;0,382803;45,295716
teste_real;26,6294;0,382803;45,795703
teste_real;26,6294;0,391657;46,123819
teste_real;26,6294;0,391657;46,467561
teste_real;26,6294;0,391657;46,811302
teste_real;26,6294;0,398558;47,139419
teste_real;26,6294;0,398558;47,467535
teste_real;26,6294;0,404156;47,811276
teste_real;26,6294;0,408974;48,139393
teste_real;26,6294;0,408974;48,483134
teste_real;26,6294;0,415875;49,076869
teste_real;26,6294;0,415875;49,404985
teste_real;26,6294;0,420823;49,733102
teste_real;26,6294;0,420823;50,076843
teste_real;26,6294;0,426291;50,40496
teste_real;29,7392;0,430848;50,811199
teste_real;29,7392;0,532148;63,217132
teste_real;29,7392;0,532148;63,545249
teste_real;29,7392;0,539309;63,920239
teste_real;29,7392;0,542043;64,295229
teste_real;29,7392;0,542043;64,623346
teste_real;29,7392;0,542043;64,951462
teste_real;29,7392;0,550767;65,279579
teste_real;29,7392;0,555975;65,732692
teste_real;29,7392;0,555975;66,123307
teste_real;29,7392;0,555975;66,467049
teste_real;29,7392;0,56522;67,107657
teste_real;29,7392;0,56522;67,513897
teste_real;29,7392;0,575246;68,107632
teste_real;29,7392;0,575246;68,435748
teste_real;29,7392;0,579542;68,77949
teste_real;29,7392;0,579542;69,107606
teste_real;29,7392;0,585271;69,466972
teste_real;29,7392;0,589568;69,795088
teste_real;29,7392;0,589568;70,123205
teste_real;32,849;0,594907;70,466946
teste_real;32,849;0,594907;70,795063
teste_real;32,849;0,600245;71,123179
teste_real;32,849;0,600245;71,46692
teste_real;32,849;0,607667;72,07628
teste_real;35,9588;0,611052;72,420021
teste_real;32,849;0,613266;72,748138
teste_real;32,849;0,613266;73,123128
teste_real;35,9588;0,62264;73,826235
teste_real;35,9588;0,62264;74,201226
teste_real;35,9588;0,627588;74,544967
teste_real;39,0686;0,632015;74,99808
teste_real;39,0686;0,632015;75,435569
teste_real;39,0686;0,641129;76,044929
teste_real;39,0686;0,641129;76,373045
teste_real;39,0686;0,641129;76,732411
teste_real;45,2882;0,649332;77,076152
teste_real;45,2882;0,649332;77,482391
teste_real;45,2882;0,649332;78,123
teste_real;48,398;0,659749;78,622987
teste_real;54,6176;0,670686;79,591712
teste_real;54,6176;0,670686;79,935454
teste_real;63,947;0,677717;80,357318
teste_real;63,947;0,677717;80,701059
teste_real;70,1666;0,681233;81,029176
teste_real;70,1666;0,681233;81,357292
teste_real;76,3862;0,686701;81,701034
teste_real;82,6058;0,691779;82,0604
teste_real;82,6058;0,691779;82,43539
teste_real;91,9352;0,695555;82,81038
teste_real;91,9352;0,695555;83,138497
teste_real;101,2646;0,703888;83,466613
teste_real;101,2646;0,703888;83,810355
teste_real;101,2646;0,703888;84,154096
teste_real;113,7038;0,710659;84,482213
teste_real;123,0332;0,713003;84,841578
teste_real;123,0332;0,713003;85,185319
teste_real;129,2528;0,721596;85,638433
teste_real;129,2528;0,721596;85,982174
teste_real;144,8018;0,727065;86,43529
teste_real;144,8018;0,727065;86,763409
teste_real;29,7392;0,430848;51,217439
teste_real;29,7392;0,430848;51,514307
teste_real;26,6294;0,439051;51,842423
teste_real;26,6294;0,439051;52,186164
teste_real;29,7392;0,447905;52,92052
teste_real;29,7392;0,447905;53,248637
teste_real;29,7392;0,454285;53,576754
teste_real;29,7392;0,454285;53,920495
teste_real;26,6294;0,462488;54,576728
teste_real;26,6294;0,462488;54,998592
teste_real;26,6294;0,4703;55,592327
teste_real;26,6294;0,4703;55,920444
teste_real;26,6294;0,4703;56,264185
teste_real;29,7392;0,480066;56,811046
teste_real;29,7392;0,483451;57,139163
teste_real;29,7392;0,483451;57,467279
teste_real;29,7392;0,483451;57,967266
teste_real;29,7392;0,492826;58,342257
teste_real;29,7392;0,492826;58,670373
teste_real;29,7392;0,492826;59,37348
teste_real;29,7392;0,503503;59,701597
teste_real;29,7392;0,503503;60,029713
teste_real;29,7392;0,509362;60,373455
teste_real;29,7392;0,512226;60,732821
teste_real;29,7392;0,512226;61,170309
teste_real;29,7392;0,512226;61,51405
teste_real;29,7392;0,522122;61,842167
teste_real;29,7392;0,522122;62,185908
teste_real;29,7392;0,52733;62,514025
teste_real;29,7392;0,532148;62,889015
teste_real;160,3508;0,732533;87,091528
teste_real;160,3508;0,732533;87,435271
teste_real;160,3508;0,732533;87,794639
teste_real;179,0096;0,744122;88,341504
teste_real;179,0096;0,744122;88,669622
teste_real;179,0096;0,744122;89,013366
teste_real;197,6684;0,751413;89,403984
teste_real;216,3272;0,756882;89,841475
teste_real;216,3272;0,756882;90,232092
teste_real;228,7664;0,763913;90,810206
teste_real;228,7664;0,763913;91,138325
teste_real;228,7664;0,763913;91,560192
teste_real;228,7664;0,763913;91,857061
teste_real;259,8644;0,77472;92,18518
teste_real;281,633;0,779017;92,528924
teste_real;281,633;0,779017;92,857042
teste_real;290,9624;0,783314;93,185161
teste_real;306,5114;0,786308;93,560153
teste_real;306,5114;0,786308;93,888272
teste_real;306,5114;0,786308;94,341389
teste_real;322,0604;0,798027;94,81013
teste_real;353,1584;0,801152;95,185122
teste_real;353,1584;0,801152;95,606989
teste_real;368,7074;0,807141;95,935108
teste_real;387,3662;0,811178;96,356975
teste_real;387,3662;0,811178;96,700718
teste_real;387,3662;0,811178;97,122585
teste_real;387,3662;0,811178;97,528827
teste_real;402,9152;0,822766;97,90382
teste_real;402,9152;0,822766;98,247563
teste_real;440,2328;0,830969;98,856927
teste_real;440,2328;0,830969;99,185046
teste_real;471,3308;0,836828;99,575663
teste_real;471,3308;0,836828;99,981905
teste_real;489,9896;0,842557;100,310024
teste_real;505,5386;0,846724;100,700642
teste_real;505,5386;0,846724;101,02876
teste_real;521,0876;0,852844;101,372504
teste_real;521,0876;0,852844;101,716247
teste_real;521,0876;0,852844;102,106864
teste_real;521,0876;0,852844;102,434983
teste_real;536,6366;0,862218;102,763102
teste_real;567,7346;0,868078;103,216218
teste_real;567,7346;0,868078;103,62246
teste_real;583,2836;0,87589;104,184949
teste_real;583,2836;0,87589;104,513068
teste_real;608,162;0,879926;104,841187
teste_real;614,3816;0,884093;105,18493
teste_real;614,3816;0,884093;105,513049
teste_real;626,8208;0,889171;105,841168
teste_real;626,8208;0,889171;106,216161
teste_real;626,8208;0,889171;106,606778
teste_real;642,3698;0,897244;106,934897
teste_real;642,3698;0,897244;107,263015
teste_real;670,358;0,904665;107,622384
teste_real;670,358;0,904665;107,950502
teste_real;695,2364;0,910134;108,294246
teste_real;695,2364;0,910134;108,622365
teste_real;695,2364;0,910134;109,028606
teste_real;710,7854;0,92029;109,544222
teste_real;710,7854;0,92029;109,87234
teste_real;751,2128;0,924717;110,200459
teste_real;751,2128;0,924717;110,653575
teste_real;751,2128;0,924717;111,184815
teste_real;751,2128;0,924717;111,512934
teste_real;804,0794;0,940602;111,887927
teste_real;804,0794;0,940602;112,216045
teste_real;835,1774;0,946331;112,653537
teste_real;835,1774;0,946331;112,981656
teste_real;835,1774;0,946331;113,325399
teste_real;860,0558;0,952842;113,653518
teste_real;860,0558;0,952842;114,05976
teste_real;860,0558;0,952842;114,528501
teste_real;922,2518;0,96469;114,872244
teste_real;922,2518;0,96469;115,200363
teste_real;922,2518;0,96469;115,590981
teste_real;944,0204;0,974586;115,965973
teste_real;944,0204;0,974586;116,309717
teste_real;996,887;0,981357;116,903455
teste_real;996,887;0,981357;117,247199
teste_real;1021,7654;0,986825;117,575317
teste_real;1021,7654;0,986825;117,95031
teste_real;1046,6438;0,994768;118,731545
teste_real;1093,2908;1,000237;119,059664
teste_real;1093,2908;1,000237;119,387783
teste_real;1093,2908;1,000237;119,856524
teste_real;1093,2908;1,000237;120,215892
teste_real;1111,9496;1,010913;120,544011
teste_real;1167,926;1,014299;120,872129
teste_real;1167,926;1,014299;121,215873
teste_real;1180,3652;1,022372;121,700238
teste_real;1180,3652;1,022372;122,028357
teste_real;1223,9024;1,026148;122,3721
teste_real;1239,4514;1,030054;122,715844
teste_real;1239,4514;1,030054;123,090837
teste_real;1270,5494;1,035653;123,43458
teste_real;1270,5494;1,035653;123,809573
teste_real;1270,5494;1,035653;124,137691
teste_real;1304,7572;1,043204;124,512684
teste_real;1335,8552;1,047501;124,840803
teste_real;1335,8552;1,047501;125,215796
teste_real;1335,8552;1,047501;125,575164
teste_real;1379,3924;1,056746;125,903283
teste_real;1379,3924;1,056746;126,231401
teste_real;1410,4904;1,065339;126,950138
teste_real;1410,4904;1,065339;127,278256
teste_real;1444,6982;1,069246;127,606375
teste_real;1463,357;1,07198;127,950118
teste_real;1482,0158;1,0781;128,496983
teste_real;1482,0158;1,0781;128,825101
teste_real;1482,0158;1,0781;129,215719
